date,family,Actual_Sales,Fitted_Sales,model_used
2014-03-16,MEATS,122664.020175,130145.87,ML
2014-03-23,MEATS,122067.156969,127695.266,ML
2014-03-30,MEATS,120596.509586,122659.83,ML
2014-04-06,MEATS,137962.726797,125346.164,ML
2014-04-13,MEATS,114238.377024,128102.79,ML
2014-04-20,MEATS,96392.632986,104442.36,ML
2014-04-27,MEATS,116515.832974,105809.58,ML
2014-05-04,MEATS,135455.575549,126288.19,ML
2014-05-11,MEATS,121331.457903,125509.06,ML
2014-05-18,MEATS,118322.7113,127566.75,ML
2014-05-25,MEATS,116489.474661,127995.125,ML
2014-06-01,MEATS,124271.918297,136260.25,ML
2014-06-08,MEATS,134988.241774,129494.78,ML
2014-06-15,MEATS,125867.098244,148290.77,ML
2014-06-22,MEATS,130644.36784,142335.77,ML
2014-06-29,MEATS,162013.569826,159771.62,ML
2014-07-06,MEATS,152961.70741,161671.28,ML
2014-07-13,MEATS,121451.63634,141321.25,ML
2014-07-20,MEATS,120146.023246,133835.16,ML
2014-07-27,MEATS,118468.392974,144983.22,ML
2014-08-03,MEATS,131035.497033,140569.75,ML
2014-08-10,MEATS,123370.890876,125864.9,ML
2014-08-17,MEATS,121854.189117,125864.9,ML
2014-08-24,MEATS,122802.364262,133145.9,ML
2014-08-31,MEATS,123967.146856,129400.68,ML
2014-09-07,MEATS,148690.63415,146509.88,ML
2014-09-14,MEATS,124836.17106,140722.86,ML
2014-09-21,MEATS,129691.261963,136772.55,ML
2014-09-28,MEATS,121886.918912,138272.2,ML
2014-10-05,MEATS,142587.003765,154939.34,ML
2014-10-12,MEATS,125465.985067,138408.44,ML
2014-10-19,MEATS,129171.288964,130922.34,ML
2014-10-26,MEATS,123855.791824,127386.57,ML
2014-11-02,MEATS,120341.675918,138840.38,ML
2014-11-09,MEATS,133328.449088,158036.06,ML
2014-11-16,MEATS,113286.796011,147759.97,ML
2014-11-23,MEATS,112354.328941,126008.42,ML
2014-11-30,MEATS,112078.158972,124524.71,ML
2014-12-07,MEATS,131113.20907,135134.5,ML
2014-12-14,MEATS,121221.110959,135406.33,ML
2014-12-21,MEATS,122805.599924,136938.39,ML
2014-12-28,MEATS,147165.427618,171296.89,ML
2015-01-04,MEATS,117965.848809,87947.59,ML
2015-01-11,MEATS,127587.734022,98320.29,ML
2015-01-18,MEATS,125934.264049,123119.71,ML
2015-01-25,MEATS,123098.48205,129190.49,ML
2015-02-01,MEATS,124186.388928,121740.125,ML
2015-02-08,MEATS,131529.060115,119852.96,ML
2015-02-15,MEATS,114866.076022,118353.305,ML
2015-02-22,MEATS,127732.467911,104087.8,ML
2015-03-01,MEATS,124546.692681,123119.71,ML
2015-03-08,MEATS,133004.24004200002,123082.695,ML
2015-03-15,MEATS,120968.120132,125262.05,ML
2015-03-22,MEATS,122526.095117,123955.555,ML
2015-03-29,MEATS,116563.514028,124619.37,ML
2015-04-05,MEATS,114929.265824,127849.1,ML
2015-04-12,MEATS,126987.399945,103924.44,ML
2015-04-19,MEATS,125626.032835,135914.83,ML
2015-04-26,MEATS,121229.52705,135914.83,ML
2015-05-03,MEATS,135450.562008,135914.83,ML
2015-05-10,MEATS,131452.739764,146936.7,ML
2015-05-17,MEATS,127547.35811,137918.55,ML
2015-05-24,MEATS,126224.52798,135914.83,ML
2015-05-31,MEATS,132282.586964,144180.0,ML
2015-06-07,MEATS,143692.414741,145679.66,ML
2015-06-14,MEATS,133479.392015,145404.64,ML
2015-06-21,MEATS,132175.372169,146936.7,ML
2015-06-28,MEATS,153638.828108,148335.78,ML
2015-07-05,MEATS,175339.531294,152855.03,ML
2015-07-12,MEATS,132267.373994,154523.55,ML
2015-07-19,MEATS,130387.488068,123766.06,ML
2015-07-26,MEATS,127008.668093,129038.016,ML
2015-08-02,MEATS,136424.48992700002,130537.67,ML
2015-08-09,MEATS,132071.544983,136854.39,ML
2015-08-16,MEATS,131690.222913,136066.42,ML
2015-08-23,MEATS,126000.036118,119428.86,ML
2015-08-30,MEATS,126635.245064,125657.89,ML
2015-09-06,MEATS,148565.476069,133378.75,ML
2015-09-13,MEATS,128364.616927,137342.89,ML
2015-09-20,MEATS,133016.633101,125127.445,ML
2015-09-27,MEATS,125721.748018,125127.445,ML
2015-10-04,MEATS,140860.917905,130362.38,ML
2015-10-11,MEATS,130833.450063,131777.64,ML
2015-10-18,MEATS,130072.800152,125561.23,ML
2015-10-25,MEATS,127588.122959,128377.766,ML
2015-11-01,MEATS,114437.440166,137289.88,ML
2015-11-08,MEATS,134815.672023,112045.375,ML
2015-11-15,MEATS,123862.182893,133907.83,ML
2015-11-22,MEATS,122468.808214,121100.805,ML
2015-11-29,MEATS,120621.33487,118885.375,ML
2015-12-06,MEATS,137409.355174,130226.984,ML
2015-12-13,MEATS,126223.002833,127255.11,ML
2015-12-20,MEATS,131718.91196,135024.31,ML
2015-12-27,MEATS,133934.637327,151658.39,ML
2016-01-03,MEATS,121980.902917,132206.92,ML
2016-01-10,MEATS,146825.296113,134716.56,ML
2016-01-17,MEATS,136174.287071,135659.39,ML
2016-01-24,MEATS,130142.156978,135659.39,ML
2016-01-31,MEATS,130289.936212,129908.76,ML
2016-02-07,MEATS,142892.834846,134108.78,ML
2016-02-14,MEATS,127474.046683,140409.38,ML
2016-02-21,MEATS,130126.996151,128193.93,ML
2016-02-28,MEATS,127655.139015,132124.16,ML
2016-03-06,MEATS,148451.118013,146201.11,ML
2016-03-13,MEATS,126577.241922,130981.54,ML
2016-03-20,MEATS,123329.147142,118745.484,ML
2016-03-27,MEATS,101393.421922,120245.14,ML
2016-04-03,MEATS,137698.711983,125686.01,ML
2016-04-10,MEATS,134564.833985,127731.22,ML
2016-04-17,MEATS,123982.359938,127731.22,ML
2016-04-24,MEATS,151807.6829579,176775.02,ML
2016-05-01,MEATS,164828.909989,148156.95,ML
2016-05-08,MEATS,186437.677108,192738.31,ML
2016-05-15,MEATS,144944.119262,150650.84,ML
2016-05-22,MEATS,128093.10002,134776.14,ML
2016-05-29,MEATS,123987.584859,127290.1,ML
2016-06-05,MEATS,147441.057057,128789.76,ML
2016-06-12,MEATS,126016.355784,119396.16,ML
2016-06-19,MEATS,128416.314786,122055.13,ML
2016-06-26,MEATS,174696.243748,147200.53,ML
2016-07-03,MEATS,163544.278665,185106.2,ML
2016-07-10,MEATS,132526.14317300002,130300.14,ML
2016-07-17,MEATS,131827.381372,121314.41,ML
2016-07-24,MEATS,146436.890079,132671.4,ML
2016-07-31,MEATS,134494.062209,123049.86,ML
2016-08-07,MEATS,143194.273182,122544.31,ML
2016-08-14,MEATS,118659.906012,120837.64,ML
2016-08-21,MEATS,132316.170021,126841.31,ML
2016-08-28,MEATS,128380.378778,124375.66,ML
2016-09-04,MEATS,140073.120001,132915.62,ML
2016-09-11,MEATS,132008.279096,131451.69,ML
2016-09-18,MEATS,127416.284132,126146.555,ML
2016-09-25,MEATS,127415.578966,122930.74,ML
2016-10-02,MEATS,133655.13201,131182.05,ML
2016-10-09,MEATS,222038.715027,143488.38,ML
2016-10-16,MEATS,137053.815049,199394.92,ML
2016-10-23,MEATS,125701.351005,120408.125,ML
2016-10-30,MEATS,123073.62703,129839.24,ML
2016-11-06,MEATS,140365.754306,133863.7,ML
2016-11-13,MEATS,155944.795002,155130.06,ML
2016-11-20,MEATS,135490.09219599998,137849.88,ML
2016-11-27,MEATS,135532.137936,133554.27,ML
2016-12-04,MEATS,143079.37995,144640.5,ML
2016-12-11,MEATS,134688.804064,138879.98,ML
2016-12-18,MEATS,132449.250085,138374.44,ML
2016-12-25,MEATS,138253.281974,165246.84,ML
2017-01-01,MEATS,124156.31819,135127.23,ML
2017-01-08,MEATS,163887.264099,174248.45,ML
2017-01-15,MEATS,146059.863891,134621.69,ML
2017-01-22,MEATS,140105.11711,133122.03,ML
2017-01-29,MEATS,132534.453066,128392.68,ML
2017-02-05,MEATS,148618.92397499998,146567.4,ML
2017-02-12,MEATS,135195.899997,135127.23,ML
2017-02-19,MEATS,135653.688625,134621.69,ML
2017-02-26,MEATS,130654.338082,147587.86,ML
2017-03-05,MEATS,149221.729199,161938.97,ML
2017-03-12,MEATS,134101.481006,133113.38,ML
2017-03-19,MEATS,136622.150995,139388.1,ML
2017-03-26,MEATS,135457.863792,134658.7,ML
2017-04-02,MEATS,145874.268085,147572.02,ML
2017-04-09,MEATS,134311.618978,134621.69,ML
2017-04-16,MEATS,127065.493629,134621.69,ML
2017-04-23,MEATS,140018.760118,127135.64,ML
2017-04-30,MEATS,135541.818082,139893.64,ML
2017-05-07,MEATS,153645.445942,143745.86,ML
2017-05-14,MEATS,132919.374817,132698.6,ML
2017-05-21,MEATS,142636.668062,141080.06,ML
2017-05-28,MEATS,137106.749038,133122.03,ML
2017-06-04,MEATS,153090.734915,139893.64,ML
2017-06-11,MEATS,145946.392052,154306.4,ML
2017-06-18,MEATS,142370.09995,154811.95,ML
2017-06-25,MEATS,186213.588654,174650.05,ML
2017-07-02,MEATS,148728.249197,164414.48,ML
2017-07-09,MEATS,166350.03601799998,136662.89,ML
2017-07-16,MEATS,136684.743066,127709.34,ML
2017-07-23,MEATS,143579.690113,129209.0,ML
2017-07-30,MEATS,140536.101845,137526.52,ML
2017-08-06,MEATS,153183.738394,146704.55,ML
2017-08-13,MEATS,132982.931265,132022.03,ML
2017-08-20,MEATS,34903.856984,36561.74,ML
2013-04-07,PERSONAL CARE,90582.0,90520.24314703734,Traditional
2013-04-14,PERSONAL CARE,75573.0,91415.88277035304,Traditional
2013-04-21,PERSONAL CARE,75647.0,89815.92048787838,Traditional
2013-04-28,PERSONAL CARE,67153.0,86767.69549464219,Traditional
2013-05-05,PERSONAL CARE,86349.0,84083.66457353362,Traditional
2013-05-12,PERSONAL CARE,75988.0,86238.0276994956,Traditional
2013-05-19,PERSONAL CARE,70498.0,82905.5768995005,Traditional
2013-05-26,PERSONAL CARE,66028.0,80170.51521336638,Traditional
2013-06-02,PERSONAL CARE,74021.0,82391.9367623835,Traditional
2013-06-09,PERSONAL CARE,75845.0,84094.17802656174,Traditional
2013-06-16,PERSONAL CARE,57431.0,80600.6001846445,Traditional
2013-06-23,PERSONAL CARE,64291.0,74593.77384210478,Traditional
2013-06-30,PERSONAL CARE,87203.0,77619.69684227649,Traditional
2013-07-07,PERSONAL CARE,96181.0,83395.86184641269,Traditional
2013-07-14,PERSONAL CARE,66616.0,81856.690354379,Traditional
2013-07-21,PERSONAL CARE,61883.0,70510.94022675588,Traditional
2013-07-28,PERSONAL CARE,61907.0,73372.65101256575,Traditional
2013-08-04,PERSONAL CARE,81063.0,80578.2506295436,Traditional
2013-08-11,PERSONAL CARE,69591.0,81654.47959497786,Traditional
2013-08-18,PERSONAL CARE,67100.0,70947.65177837673,Traditional
2013-08-25,PERSONAL CARE,65114.0,72228.97338109068,Traditional
2013-09-01,PERSONAL CARE,75910.0,78873.71673942584,Traditional
2013-09-08,PERSONAL CARE,84078.0,79941.87663305698,Traditional
2013-09-15,PERSONAL CARE,68174.0,75033.08144462694,Traditional
2013-09-22,PERSONAL CARE,64146.0,73270.74313549847,Traditional
2013-09-29,PERSONAL CARE,63126.0,79991.73449307018,Traditional
2013-10-06,PERSONAL CARE,84489.0,80782.12607158147,Traditional
2013-10-13,PERSONAL CARE,63182.0,79473.07209537827,Traditional
2013-10-20,PERSONAL CARE,64598.0,73932.72568144952,Traditional
2013-10-27,PERSONAL CARE,58046.0,78712.39169516221,Traditional
2013-11-03,PERSONAL CARE,72673.0,81186.4754424667,Traditional
2013-11-10,PERSONAL CARE,86394.0,80854.32429112369,Traditional
2013-11-17,PERSONAL CARE,78875.0,80766.36109948985,Traditional
2013-11-24,PERSONAL CARE,72577.0,81591.23940184018,Traditional
2013-12-01,PERSONAL CARE,84097.0,83473.58171620924,Traditional
2013-12-08,PERSONAL CARE,92791.0,83382.14391898931,Traditional
2013-12-15,PERSONAL CARE,84470.0,84698.89570554862,Traditional
2013-12-22,PERSONAL CARE,107610.0,82506.64354812955,Traditional
2013-12-29,PERSONAL CARE,89818.0,69122.0793015849,Traditional
2014-01-05,PERSONAL CARE,108727.0,95294.3462733208,Traditional
2014-01-12,PERSONAL CARE,90800.0,95376.15539013116,Traditional
2014-01-19,PERSONAL CARE,80502.0,89621.53270516972,Traditional
2014-01-26,PERSONAL CARE,75670.0,88670.0764095997,Traditional
2014-02-02,PERSONAL CARE,83392.0,89733.79476424503,Traditional
2014-02-09,PERSONAL CARE,84476.0,87140.25725903655,Traditional
2014-02-16,PERSONAL CARE,75468.0,82301.35611620832,Traditional
2014-02-23,PERSONAL CARE,72436.0,80565.14906695238,Traditional
2014-03-02,PERSONAL CARE,83287.0,82783.06905111542,Traditional
2014-03-09,PERSONAL CARE,95660.0,83778.38033253746,Traditional
2014-03-16,PERSONAL CARE,73661.0,85158.56605090303,Traditional
2014-03-23,PERSONAL CARE,79544.0,79977.93003546432,Traditional
2014-03-30,PERSONAL CARE,88235.0,82318.60260965566,Traditional
2014-04-06,PERSONAL CARE,106977.0,88589.25991420788,Traditional
2014-04-13,PERSONAL CARE,83318.0,85194.94023961567,Traditional
2014-04-20,PERSONAL CARE,85322.0,78346.87143773907,Traditional
2014-04-27,PERSONAL CARE,76498.0,77791.31554733185,Traditional
2014-05-04,PERSONAL CARE,104414.0,89156.64174435173,Traditional
2014-05-11,PERSONAL CARE,88209.0,90001.85399838068,Traditional
2014-05-18,PERSONAL CARE,90411.0,81238.57337216711,Traditional
2014-05-25,PERSONAL CARE,80432.0,77892.60659975985,Traditional
2014-06-01,PERSONAL CARE,90163.0,84501.1143551995,Traditional
2014-06-08,PERSONAL CARE,103927.0,88292.28181909664,Traditional
2014-06-15,PERSONAL CARE,77715.0,79595.94623072419,Traditional
2014-06-22,PERSONAL CARE,86470.0,76502.70889728286,Traditional
2014-06-29,PERSONAL CARE,109772.0,89107.71602592144,Traditional
2014-07-06,PERSONAL CARE,123371.0,101204.15753489756,Traditional
2014-07-13,PERSONAL CARE,87252.0,92405.10129382883,Traditional
2014-07-20,PERSONAL CARE,87387.0,81706.05181885247,Traditional
2014-07-27,PERSONAL CARE,85472.0,83035.3254702954,Traditional
2014-08-03,PERSONAL CARE,104019.0,98372.18151072843,Traditional
2014-08-10,PERSONAL CARE,91650.0,94375.61975788242,Traditional
2014-08-17,PERSONAL CARE,85272.0,84958.77800674236,Traditional
2014-08-24,PERSONAL CARE,86937.0,85815.7775410089,Traditional
2014-08-31,PERSONAL CARE,94436.0,95987.39384936502,Traditional
2014-09-07,PERSONAL CARE,111070.0,99102.43305599302,Traditional
2014-09-14,PERSONAL CARE,83449.0,89722.38322946125,Traditional
2014-09-21,PERSONAL CARE,80838.0,84174.89378416978,Traditional
2014-09-28,PERSONAL CARE,77444.0,87930.87586564978,Traditional
2014-10-05,PERSONAL CARE,113213.0,97105.15673033809,Traditional
2014-10-12,PERSONAL CARE,96218.0,90930.71465286764,Traditional
2014-10-19,PERSONAL CARE,96624.0,91155.19518266169,Traditional
2014-10-26,PERSONAL CARE,90388.0,91202.67809805703,Traditional
2014-11-02,PERSONAL CARE,93069.0,97463.53817015038,Traditional
2014-11-09,PERSONAL CARE,119845.0,99680.43790275523,Traditional
2014-11-16,PERSONAL CARE,87366.0,100810.75668314817,Traditional
2014-11-23,PERSONAL CARE,87008.0,95727.59438570064,Traditional
2014-11-30,PERSONAL CARE,96517.0,100701.0688699345,Traditional
2014-12-07,PERSONAL CARE,118673.0,107398.74590501485,Traditional
2014-12-14,PERSONAL CARE,105689.0,111128.55758731424,Traditional
2014-12-21,PERSONAL CARE,114492.0,117926.41825531251,Traditional
2014-12-28,PERSONAL CARE,153884.0,97602.5476384345,Traditional
2015-01-04,PERSONAL CARE,126285.0,133289.74464166083,Traditional
2015-01-11,PERSONAL CARE,124342.0,123432.78470363768,Traditional
2015-01-18,PERSONAL CARE,106228.0,112113.36999584132,Traditional
2015-01-25,PERSONAL CARE,105162.0,111849.66468933145,Traditional
2015-02-01,PERSONAL CARE,112597.0,120949.74593128482,Traditional
2015-02-08,PERSONAL CARE,119988.0,115983.6499895568,Traditional
2015-02-15,PERSONAL CARE,92794.0,107350.8946934248,Traditional
2015-02-22,PERSONAL CARE,106954.0,103799.31993957904,Traditional
2015-03-01,PERSONAL CARE,109311.0,116341.8961904012,Traditional
2015-03-08,PERSONAL CARE,126069.0,119876.27082829356,Traditional
2015-03-15,PERSONAL CARE,112161.0,108709.800170105,Traditional
2015-03-22,PERSONAL CARE,98194.0,111226.80914860968,Traditional
2015-03-29,PERSONAL CARE,91054.0,114645.40123598713,Traditional
2015-04-05,PERSONAL CARE,120135.0,119378.32739751872,Traditional
2015-04-12,PERSONAL CARE,110760.0,110007.11332544658,Traditional
2015-04-19,PERSONAL CARE,108131.0,109722.95529707964,Traditional
2015-04-26,PERSONAL CARE,97004.0,106041.08168393144,Traditional
2015-05-03,PERSONAL CARE,115409.0,112496.20952616794,Traditional
2015-05-10,PERSONAL CARE,105673.0,107415.26500185586,Traditional
2015-05-17,PERSONAL CARE,108042.0,109158.86627452764,Traditional
2015-05-24,PERSONAL CARE,104051.0,106664.1767770007,Traditional
2015-05-31,PERSONAL CARE,115871.0,109571.78324303322,Traditional
2015-06-07,PERSONAL CARE,127455.0,116118.37785448818,Traditional
2015-06-14,PERSONAL CARE,98387.0,108857.37439265336,Traditional
2015-06-21,PERSONAL CARE,94981.0,107710.75362265394,Traditional
2015-06-28,PERSONAL CARE,117092.0,112674.00419203156,Traditional
2015-07-05,PERSONAL CARE,143922.0,123454.97554166614,Traditional
2015-07-12,PERSONAL CARE,110683.0,119204.48536656793,Traditional
2015-07-19,PERSONAL CARE,100371.0,111621.49672539564,Traditional
2015-07-26,PERSONAL CARE,93056.0,106874.76734879387,Traditional
2015-08-02,PERSONAL CARE,117065.0,117524.1062884952,Traditional
2015-08-09,PERSONAL CARE,110641.0,120650.56159239984,Traditional
2015-08-16,PERSONAL CARE,109103.0,112754.946513748,Traditional
2015-08-23,PERSONAL CARE,101444.0,108470.95485489488,Traditional
2015-08-30,PERSONAL CARE,104675.0,115297.12526340388,Traditional
2015-09-06,PERSONAL CARE,142335.0,123019.5823153262,Traditional
2015-09-13,PERSONAL CARE,112070.0,116227.23559032324,Traditional
2015-09-20,PERSONAL CARE,112771.0,108849.64178452332,Traditional
2015-09-27,PERSONAL CARE,108060.0,110180.95449099709,Traditional
2015-10-04,PERSONAL CARE,142166.0,128164.26583801454,Traditional
2015-10-11,PERSONAL CARE,116969.0,121154.62516314394,Traditional
2015-10-18,PERSONAL CARE,105003.0,112258.28747769236,Traditional
2015-10-25,PERSONAL CARE,98893.0,107740.97840989608,Traditional
2015-11-01,PERSONAL CARE,99301.0,114119.32976088578,Traditional
2015-11-08,PERSONAL CARE,133703.0,123342.6818285892,Traditional
2015-11-15,PERSONAL CARE,97524.0,111383.05806414552,Traditional
2015-11-22,PERSONAL CARE,99670.0,106462.85465004185,Traditional
2015-11-29,PERSONAL CARE,103693.0,111843.35592732896,Traditional
2015-12-06,PERSONAL CARE,136135.0,123286.10263681502,Traditional
2015-12-13,PERSONAL CARE,111441.0,120400.12790174906,Traditional
2015-12-20,PERSONAL CARE,120379.0,119800.98988891632,Traditional
2015-12-27,PERSONAL CARE,140981.0,118304.33425244666,Traditional
2016-01-03,PERSONAL CARE,137144.0,132426.99062441854,Traditional
2016-01-10,PERSONAL CARE,147411.0,131051.25784052289,Traditional
2016-01-17,PERSONAL CARE,115247.0,121769.33288320556,Traditional
2016-01-24,PERSONAL CARE,114034.0,119576.58081270738,Traditional
2016-01-31,PERSONAL CARE,119795.0,125720.6972555176,Traditional
2016-02-07,PERSONAL CARE,131845.0,130076.54510594024,Traditional
2016-02-14,PERSONAL CARE,112590.0,117374.71829551924,Traditional
2016-02-21,PERSONAL CARE,108952.0,118962.54833335448,Traditional
2016-02-28,PERSONAL CARE,103427.0,121523.29428607564,Traditional
2016-03-06,PERSONAL CARE,143187.0,130644.48885400256,Traditional
2016-03-13,PERSONAL CARE,106439.0,126038.57682059194,Traditional
2016-03-20,PERSONAL CARE,105656.0,114474.5086046844,Traditional
2016-03-27,PERSONAL CARE,97410.0,110609.90040122384,Traditional
2016-04-03,PERSONAL CARE,133850.0,122009.72624250744,Traditional
2016-04-10,PERSONAL CARE,119066.0,120014.79712134784,Traditional
2016-04-17,PERSONAL CARE,108536.0,117775.7212655031,Traditional
2016-04-24,PERSONAL CARE,248861.0,123336.02407974128,Traditional
2016-05-01,PERSONAL CARE,161496.0,178643.18589173112,Traditional
2016-05-08,PERSONAL CARE,164444.0,176905.8940968265,Traditional
2016-05-15,PERSONAL CARE,133164.0,169339.5345374717,Traditional
2016-05-22,PERSONAL CARE,119648.0,116664.29684093768,Traditional
2016-05-29,PERSONAL CARE,110485.0,141512.39065229133,Traditional
2016-06-05,PERSONAL CARE,151985.0,132660.60083411317,Traditional
2016-06-12,PERSONAL CARE,103801.0,108591.46794121285,Traditional
2016-06-19,PERSONAL CARE,101192.0,114210.77928146784,Traditional
2016-06-26,PERSONAL CARE,141147.0,138634.74427737523,Traditional
2016-07-03,PERSONAL CARE,156814.0,145622.74297573368,Traditional
2016-07-10,PERSONAL CARE,120903.0,119365.22283807142,Traditional
2016-07-17,PERSONAL CARE,99859.0,109523.7582341673,Traditional
2016-07-24,PERSONAL CARE,113029.0,118248.62977581022,Traditional
2016-07-31,PERSONAL CARE,104169.0,130371.09994612788,Traditional
2016-08-07,PERSONAL CARE,124002.0,111445.83485879011,Traditional
2016-08-14,PERSONAL CARE,94791.0,109856.2475683268,Traditional
2016-08-21,PERSONAL CARE,103723.0,112523.42589480527,Traditional
2016-08-28,PERSONAL CARE,98210.0,115454.93354482789,Traditional
2016-09-04,PERSONAL CARE,130948.0,120220.33287643782,Traditional
2016-09-11,PERSONAL CARE,121841.0,112009.1471412781,Traditional
2016-09-18,PERSONAL CARE,104140.0,124603.14365556688,Traditional
2016-09-25,PERSONAL CARE,97644.0,117396.1111779537,Traditional
2016-10-02,PERSONAL CARE,118828.0,117101.62640911248,Traditional
2016-10-09,PERSONAL CARE,117578.0,114538.53591719028,Traditional
2016-10-16,PERSONAL CARE,100903.0,120187.91858826517,Traditional
2016-10-23,PERSONAL CARE,95767.0,108334.50795485516,Traditional
2016-10-30,PERSONAL CARE,93130.0,102195.6415388039,Traditional
2016-11-06,PERSONAL CARE,140485.0,120613.2324035923,Traditional
2016-11-13,PERSONAL CARE,139844.0,125163.30044400044,Traditional
2016-11-20,PERSONAL CARE,114826.0,121129.42150228957,Traditional
2016-11-27,PERSONAL CARE,102663.0,108491.99659513331,Traditional
2016-12-04,PERSONAL CARE,136504.0,119619.79606021472,Traditional
2016-12-11,PERSONAL CARE,122795.0,127989.41008762042,Traditional
2016-12-18,PERSONAL CARE,117657.0,125182.32855165692,Traditional
2016-12-25,PERSONAL CARE,132572.0,107732.90064840377,Traditional
2017-01-01,PERSONAL CARE,131874.0,125896.8945355744,Traditional
2017-01-08,PERSONAL CARE,185956.0,141173.1841675798,Traditional
2017-01-15,PERSONAL CARE,137901.0,134745.60194722208,Traditional
2017-01-22,PERSONAL CARE,121667.0,120040.4071768936,Traditional
2017-01-29,PERSONAL CARE,121548.0,118253.2737501821,Traditional
2017-02-05,PERSONAL CARE,148307.0,135672.68496264494,Traditional
2017-02-12,PERSONAL CARE,117093.0,134868.34195627735,Traditional
2017-02-19,PERSONAL CARE,112294.0,115623.60020413408,Traditional
2017-02-26,PERSONAL CARE,118150.0,107924.73829726323,Traditional
2017-03-05,PERSONAL CARE,154128.0,137255.46608895733,Traditional
2017-03-12,PERSONAL CARE,117665.0,133561.13086255148,Traditional
2017-03-19,PERSONAL CARE,117195.0,112773.60346135164,Traditional
2017-03-26,PERSONAL CARE,118248.0,105656.141949462,Traditional
2017-04-02,PERSONAL CARE,141730.0,139826.0863647623,Traditional
2017-04-09,PERSONAL CARE,135257.0,139951.5058806456,Traditional
2017-04-16,PERSONAL CARE,128548.0,118399.5889977743,Traditional
2017-04-23,PERSONAL CARE,115639.0,161760.03311421032,Traditional
2017-04-30,PERSONAL CARE,116940.0,131602.3205502158,Traditional
2017-05-07,PERSONAL CARE,147506.0,133338.07308309554,Traditional
2017-05-14,PERSONAL CARE,99402.0,112656.78399503948,Traditional
2017-05-21,PERSONAL CARE,117718.0,112186.5458905488,Traditional
2017-05-28,PERSONAL CARE,112220.0,113967.79160622966,Traditional
2017-06-04,PERSONAL CARE,141447.0,139254.462180805,Traditional
2017-06-11,PERSONAL CARE,131246.0,122000.25083602055,Traditional
2017-06-18,PERSONAL CARE,111179.0,112263.10230410032,Traditional
2017-06-25,PERSONAL CARE,156917.0,129887.00336223668,Traditional
2017-07-02,PERSONAL CARE,124817.0,147725.34520326625,Traditional
2017-07-09,PERSONAL CARE,141547.0,125737.42143154774,Traditional
2017-07-16,PERSONAL CARE,106977.0,110646.91932107994,Traditional
2017-07-23,PERSONAL CARE,113923.0,116400.3546420708,Traditional
2017-07-30,PERSONAL CARE,117970.0,120442.81015345108,Traditional
2017-08-06,PERSONAL CARE,140161.0,127772.94991342643,Traditional
2017-08-13,PERSONAL CARE,107606.0,113814.76209220813,Traditional
2017-08-20,PERSONAL CARE,29864.0,11641.554513702042,Traditional
2013-04-07,POULTRY,79676.855962,83575.44,ML
2013-04-14,POULTRY,68392.458827,78809.79,ML
2013-04-21,POULTRY,71833.366128,78809.79,ML
2013-04-28,POULTRY,68641.936947,78809.79,ML
2013-05-05,POULTRY,82899.2858,90278.61,ML
2013-05-12,POULTRY,85926.570041,90278.61,ML
2013-05-19,POULTRY,71255.90793,79146.125,ML
2013-05-26,POULTRY,67547.951857,79146.125,ML
2013-06-02,POULTRY,77990.61090999999,79731.01,ML
2013-06-09,POULTRY,79747.45619900001,79146.125,ML
2013-06-16,POULTRY,70319.656951,71865.086,ML
2013-06-23,POULTRY,71366.59495099999,79146.125,ML
2013-06-30,POULTRY,86122.3899926,101596.71,ML
2013-07-07,POULTRY,90540.68287,73788.984,ML
2013-07-14,POULTRY,69551.157931,70158.055,ML
2013-07-21,POULTRY,69674.719057,71287.22,ML
2013-07-28,POULTRY,67712.065992,72726.62,ML
2013-08-04,POULTRY,80297.701068,72726.62,ML
2013-08-11,POULTRY,72727.780973,70158.055,ML
2013-08-18,POULTRY,70065.1209947,71287.22,ML
2013-08-25,POULTRY,69688.455907,70158.055,ML
2013-09-01,POULTRY,78929.86399299999,75026.055,ML
2013-09-08,POULTRY,84228.43802900001,78361.625,ML
2013-09-15,POULTRY,71689.789897,75026.055,ML
2013-09-22,POULTRY,71993.641857,73896.89,ML
2013-09-29,POULTRY,75155.83002,73896.89,ML
2013-10-06,POULTRY,89494.790089,77794.34,ML
2013-10-13,POULTRY,73154.458833,75264.11,ML
2013-10-20,POULTRY,76766.788971,75264.11,ML
2013-10-27,POULTRY,74136.148205,75579.59,ML
2013-11-03,POULTRY,82368.101283,80831.25,ML
2013-11-10,POULTRY,142003.363072,85543.73,ML
2013-11-17,POULTRY,139050.646089,120959.516,ML
2013-11-24,POULTRY,139359.844969,129263.99,ML
2013-12-01,POULTRY,140131.108014,132222.19,ML
2013-12-08,POULTRY,144611.674042,136350.23,ML
2013-12-15,POULTRY,141991.750073,136350.23,ML
2013-12-22,POULTRY,196024.309719,158256.33,ML
2013-12-29,POULTRY,139514.852243,159905.33,ML
2014-01-05,POULTRY,143810.40132,168410.36,ML
2014-01-12,POULTRY,149672.145921,139480.88,ML
2014-01-19,POULTRY,149542.156764,139986.42,ML
2014-01-26,POULTRY,143369.68670299998,140581.73,ML
2014-02-02,POULTRY,149139.712545,141087.28,ML
2014-02-09,POULTRY,150395.632746,146168.89,ML
2014-02-16,POULTRY,142370.47264300002,146168.89,ML
