family,replication_id,ending_inventory
CLEANING,3380,560670.7528561063
CLEANING,3381,556691.3452817067
CLEANING,3382,557424.0532546387
CLEANING,3383,545171.6124181384
CLEANING,3384,528824.6068719404
CLEANING,3385,541813.7225559754
CLEANING,3386,520500.76076721435
CLEANING,3387,552798.1091868826
CLEANING,3388,560481.5657008808
CLEANING,3389,504078.6330376836
CLEANING,3390,552084.9875130614
CLEANING,3391,553254.6320119424
CLEANING,3392,535876.630439336
CLEANING,3393,560670.7528561063
CLEANING,3394,526107.871960094
CLEANING,3395,493898.5711239216
CLEANING,3396,537439.5849749743
CLEANING,3397,544881.1013666948
CLEANING,3398,560522.939672001
CLEANING,3399,539098.948033505
CLEANING,3400,531468.1635759454
CLEANING,3401,537439.5849749743
CLEANING,3402,548065.4253245429
CLEANING,3403,556691.3452817067
CLEANING,3404,478018.04998808296
CLEANING,3405,533193.3290475088
CLEANING,3406,530990.9034756592
CLEANING,3407,546162.5459559656
CLEANING,3408,540022.8391398466
CLEANING,3409,510964.07169286086
CLEANING,3410,564837.4616569177
CLEANING,3411,578485.6987671856
CLEANING,3412,560957.0209862387
CLEANING,3413,510032.8555722665
CLEANING,3414,567484.951553897
CLEANING,3415,509728.97242092097
CLEANING,3416,552798.1091868826
CLEANING,3417,552783.9760735593
CLEANING,3418,542804.6720173513
CLEANING,3419,541383.389724618
CLEANING,3420,550739.9044801864
CLEANING,3421,536960.8851927633
CLEANING,3422,560481.5657008808
CLEANING,3423,545912.883672769
CLEANING,3424,548970.6762820414
CLEANING,3425,521482.1928114536
CLEANING,3426,555955.9131056326
CLEANING,3427,548997.3243688566
CLEANING,3428,548065.4253245429
CLEANING,3429,536054.4619727188
CLEANING,3430,523989.9879191145
CLEANING,3431,535048.9887695169
CLEANING,3432,543483.1116142678
CLEANING,3433,569704.8017549149
CLEANING,3434,560391.0383858338
CLEANING,3435,537174.2310122405
CLEANING,3436,546125.4354698304
CLEANING,3437,497646.56585340307
CLEANING,3438,554841.607854573
CLEANING,3439,534453.7176143271
CLEANING,3440,537788.6941417987
CLEANING,3441,564262.4139732192
CLEANING,3442,546162.5459559656
CLEANING,3443,553178.6612907882
CLEANING,3444,540302.4837430675
CLEANING,3445,564262.4139732192
CLEANING,3446,552913.4829727387
CLEANING,3447,533945.9546210561
CLEANING,3448,525573.6149255603
CLEANING,3449,503263.04631652765
CLEANING,3450,537969.8336018235
CLEANING,3451,540982.241026536
CLEANING,3452,471508.3143881552
CLEANING,3453,569704.8017549149
CLEANING,3454,563911.8173552573
CLEANING,3455,557639.4324797011
CLEANING,3456,564262.4139732192
CLEANING,3457,537439.5849749743
CLEANING,3458,556691.3452817067
CLEANING,3459,536868.5485289926
CLEANING,3460,524991.0027110883
CLEANING,3461,564262.4139732192
CLEANING,3462,570157.6391581257
CLEANING,3463,541383.389724618
CLEANING,3464,518339.1429408858
CLEANING,3465,524744.0232390522
CLEANING,3466,575077.1750417898
CLEANING,3467,503263.04631652765
CLEANING,3468,540302.4837430675
CLEANING,3469,474527.3852543389
CLEANING,3470,475896.58389179455
CLEANING,3471,550739.9044801864
CLEANING,3472,548065.4253245429
CLEANING,3473,556691.3452817067
CLEANING,3474,572252.8642926092
CLEANING,3475,536560.2921939853
CLEANING,3476,549200.4504036118
CLEANING,3477,546102.0186321195
CLEANING,3478,531440.6244792556
CLEANING,3479,564262.4139732192
CLEANING,3480,504327.9233430139
CLEANING,3481,513749.7373146204
CLEANING,3482,526848.0961335094
CLEANING,3483,556843.1834792783
CLEANING,3484,501828.35855333484
CLEANING,3485,538960.3900415296
CLEANING,3486,541383.389724618
CLEANING,3487,530999.2073798779
CLEANING,3488,536054.4619727188
CLEANING,3489,555955.9131056326
CLEANING,3490,552014.4983377558
CLEANING,3491,567484.951553897
CLEANING,3492,558279.3561101217
CLEANING,3493,537183.3283186364
CLEANING,3494,566780.5372738551
CLEANING,3495,553262.3147591619
CLEANING,3496,539098.948033505
CLEANING,3497,533193.3290475088
CLEANING,3498,548957.9285384016
CLEANING,3499,478018.04998808296
CLEANING,3500,569704.8017549149
CLEANING,3501,553262.3147591619
CLEANING,3502,556843.1834792783
CLEANING,3503,516703.9036375062
CLEANING,3504,541813.7225559754
CLEANING,3505,562499.833012706
CLEANING,3506,496993.59959592816
CLEANING,3507,552798.1091868826
CLEANING,3508,516703.9036375062
CLEANING,3509,548492.214000232
CLEANING,3510,553178.6612907882
CLEANING,3511,559713.2433213028
CLEANING,3512,572252.8642926092
CLEANING,3513,559416.7006394528
CLEANING,3514,557424.0532546387
CLEANING,3515,465872.11969305744
CLEANING,3516,475896.58389179455
CLEANING,3517,549200.4504036118
CLEANING,3518,548065.4253245429
CLEANING,3519,553178.6612907882
CLEANING,3520,497646.56585340307
CLEANING,3521,475896.58389179455
CLEANING,3522,539919.1370744229
CLEANING,3523,566780.5372738551
CLEANING,3524,518542.38097088813
CLEANING,3525,554841.607854573
CLEANING,3526,532879.6205411018
CLEANING,3527,559811.3379800988
CLEANING,3528,451017.77386156475
CLEANING,3529,529641.8480323856
CLEANING,3530,500429.39599507506
CLEANING,3531,544478.9580572674
CLEANING,3532,535876.630439336
CLEANING,3533,509728.97242092097
CLEANING,3534,524744.0232390522
CLEANING,3535,531440.6244792556
CLEANING,3536,560481.5657008808
CLEANING,3537,503508.3137510999
CLEANING,3538,508216.5277647632
CLEANING,3539,500429.39599507506
CLEANING,3540,575077.1750417898
CLEANING,3541,530990.9034756592
CLEANING,3542,562659.0754734877
CLEANING,3543,451017.77386156475
CLEANING,3544,554039.2003654283
CLEANING,3545,560957.0209862387
CLEANING,3546,516683.576924036
CLEANING,3547,558279.3561101217
CLEANING,3548,541813.7225559754
CLEANING,3549,571840.5435730519
CLEANING,3550,582758.8521459585
CLEANING,3551,530481.4446005459
CLEANING,3552,571840.5435730519
CLEANING,3553,578485.6987671856
CLEANING,3554,500429.39599507506
CLEANING,3555,537613.3197766485
CLEANING,3556,500429.39599507506
CLEANING,3557,451017.77386156475
CLEANING,3558,518339.1429408858
CLEANING,3559,536755.6798677744
CLEANING,3560,451017.77386156475
CLEANING,3561,538175.0429190634
CLEANING,3562,516314.02876432973
CLEANING,3563,573772.5177964696
CLEANING,3564,524744.0232390522
CLEANING,3565,514759.32759934233
CLEANING,3566,531417.1351558883
CLEANING,3567,524744.0232390522
CLEANING,3568,533945.9546210561
CLEANING,3569,528998.214837491
CLEANING,3570,533945.9546210561
CLEANING,3571,553254.6320119424
CLEANING,3572,477519.27112220635
CLEANING,3573,546385.4297228169
CLEANING,3574,516314.02876432973
CLEANING,3575,537658.0469532616
CLEANING,3576,562499.833012706
CLEANING,3577,562499.833012706
CLEANING,3578,577331.1964125821
CLEANING,3579,556929.0751171877
CLEANING,3580,530383.4310737071
CLEANING,3581,556235.7815419512
CLEANING,3582,573772.5177964696
CLEANING,3583,526721.6121599515
CLEANING,3584,512602.69507407467
CLEANING,3585,537174.2310122405
CLEANING,3586,556121.8075245621
CLEANING,3587,451017.77386156475
CLEANING,3588,534889.5373011557
CLEANING,3589,548217.4010159244
CLEANING,3590,574442.1392801992
CLEANING,3591,543179.4930376279
CLEANING,3592,528024.5291219242
CLEANING,3593,548997.3243688566
CLEANING,3594,551134.624191636
CLEANING,3595,525779.9447064291
CLEANING,3596,540049.6147143856
CLEANING,3597,562490.3672930007
CLEANING,3598,546102.0186321195
CLEANING,3599,533186.0574214333
CLEANING,3600,553262.3147591619
CLEANING,3601,520487.6538601488
CLEANING,3602,570157.6391581257
CLEANING,3603,553178.6612907882
CLEANING,3604,537613.3197766485
CLEANING,3605,545171.6124181384
CLEANING,3606,538880.6062280883
CLEANING,3607,560108.9401628387
CLEANING,3608,524670.7394962271
CLEANING,3609,552014.4983377558
CLEANING,3610,531440.6244792556
CLEANING,3611,559416.7006394528
CLEANING,3612,577331.1964125821
CLEANING,3613,542462.051130776
CLEANING,3614,529641.8480323856
CLEANING,3615,582758.8521459585
CLEANING,3616,540191.8267953485
CLEANING,3617,539919.1370744229
CLEANING,3618,524412.6612842628
CLEANING,3619,552308.4629684454
CLEANING,3620,576162.529428092
CLEANING,3621,569704.8017549149
CLEANING,3622,548492.214000232
CLEANING,3623,533105.8789324764
CLEANING,3624,531417.1351558883
CLEANING,3625,525573.6149255603
CLEANING,3626,574557.2456059094
CLEANING,3627,555839.1587856021
CLEANING,3628,540982.241026536
CLEANING,3629,559416.7006394528
CLEANING,3630,544478.9580572674
CLEANING,3631,541813.7225559754
CLEANING,3632,514759.32759934233
CLEANING,3633,582758.8521459585
CLEANING,3634,516928.7784892078
CLEANING,3635,503263.04631652765
CLEANING,3636,540049.6147143856
CLEANING,3637,549811.5091563434
CLEANING,3638,545038.428970506
CLEANING,3639,582062.3564447167
CLEANING,3640,523826.41302294715
CLEANING,3641,567484.951553897
CLEANING,3642,533294.8941114614
CLEANING,3643,555839.1587856021
CLEANING,3644,525779.9447064291
CLEANING,3645,552084.9875130614
CLEANING,3646,546102.0186321195
CLEANING,3647,582062.3564447167
CLEANING,3648,561975.214564624
CLEANING,3649,526721.6121599515
CLEANING,3650,530481.4446005459
CLEANING,3651,556691.3452817067
CLEANING,3652,569704.8017549149
CLEANING,3653,537439.5849749743
CLEANING,3654,451017.77386156475
CLEANING,3655,493898.5711239216
CLEANING,3656,553262.3147591619
CLEANING,3657,535218.7788549849
CLEANING,3658,533945.9546210561
CLEANING,3659,548065.4253245429
CLEANING,3660,530999.2073798779
CLEANING,3661,548217.4010159244
CLEANING,3662,509468.79630931304
CLEANING,3663,564492.3903899319
CLEANING,3664,562490.3672930007
CLEANING,3665,537439.5849749743
CLEANING,3666,516314.02876432973
CLEANING,3667,533193.3290475088
CLEANING,3668,525779.9447064291
CLEANING,3669,516703.9036375062
CLEANING,3670,569143.436417482
CLEANING,3671,551957.5861840859
CLEANING,3672,537613.3197766485
CLEANING,3673,566728.6084424346
CLEANING,3674,560340.8268500072
CLEANING,3675,497646.56585340307
CLEANING,3676,556121.8075245621
CLEANING,3677,549811.5091563434
CLEANING,3678,556843.1834792783
CLEANING,3679,519726.77671104524
CLEANING,3680,477519.27112220635
CLEANING,3681,526848.0961335094
CLEANING,3682,501828.35855333484
CLEANING,3683,530999.2073798779
CLEANING,3684,537183.3283186364
CLEANING,3685,534889.5373011557
CLEANING,3686,553178.6612907882
CLEANING,3687,520500.76076721435
CLEANING,3688,526107.871960094
CLEANING,3689,520500.76076721435
CLEANING,3690,556691.3452817067
CLEANING,3691,560522.939672001
CLEANING,3692,548065.4253245429
CLEANING,3693,508216.5277647632
CLEANING,3694,576875.8785328815
CLEANING,3695,552308.4629684454
CLEANING,3696,549200.4504036118
CLEANING,3697,471508.3143881552
CLEANING,3698,578485.6987671856
CLEANING,3699,525356.7783137325
CLEANING,3700,471508.3143881552
CLEANING,3701,541813.7225559754
CLEANING,3702,521482.1928114536
CLEANING,3703,535218.7788549849
CLEANING,3704,548997.3243688566
CLEANING,3705,560543.2558538893
CLEANING,3706,553262.3147591619
CLEANING,3707,493898.5711239216
CLEANING,3708,518339.1429408858
CLEANING,3709,504078.6330376836
CLEANING,3710,540049.6147143856
CLEANING,3711,512399.93601714954
CLEANING,3712,519726.77671104524
CLEANING,3713,571840.5435730519
CLEANING,3714,526721.6121599515
CLEANING,3715,539098.948033505
CLEANING,3716,582758.8521459585
CLEANING,3717,560391.0383858338
CLEANING,3718,521482.1928114536
CLEANING,3719,524744.0232390522
CLEANING,3720,547107.1030090036
CLEANING,3721,497646.56585340307
CLEANING,3722,532879.6205411018
CLEANING,3723,539919.1370744229
CLEANING,3724,573772.5177964696
CLEANING,3725,530383.4310737071
CLEANING,3726,560670.7528561063
CLEANING,3727,559492.2334835659
CLEANING,3728,536868.5485289926
CLEANING,3729,519726.77671104524
CLEANING,3730,571022.8102093111
CLEANING,3731,560670.7528561063
CLEANING,3732,545912.883672769
CLEANING,3733,541027.8567456673
CLEANING,3734,528024.5291219242
CLEANING,3735,536560.2921939853
CLEANING,3736,526848.0961335094
CLEANING,3737,487353.8706270236
CLEANING,3738,509728.97242092097
CLEANING,3739,582758.8521459585
CLEANING,3740,556691.3452817067
CLEANING,3741,477519.27112220635
CLEANING,3742,552783.9760735593
CLEANING,3743,545171.6124181384
CLEANING,3744,560370.6270616116
CLEANING,3745,560522.939672001
CLEANING,3746,523826.41302294715
CLEANING,3747,562490.3672930007
CLEANING,3748,451017.77386156475
CLEANING,3749,576162.529428092
CLEANING,3750,504327.9233430139
CLEANING,3751,543483.1116142678
CLEANING,3752,546385.4297228169
CLEANING,3753,527761.7920863148
CLEANING,3754,471508.3143881552
CLEANING,3755,574557.2456059094
CLEANING,3756,553254.6320119424
CLEANING,3757,541529.9141505408
CLEANING,3758,530383.4310737071
CLEANING,3759,548997.3243688566
CLEANING,3760,564262.4139732192
CLEANING,3761,533003.1913461583
CLEANING,3762,518339.1429408858
CLEANING,3763,521482.1928114536
CLEANING,3764,478018.04998808296
CLEANING,3765,545038.428970506
CLEANING,3766,475896.58389179455
CLEANING,3767,556843.1834792783
CLEANING,3768,543179.4930376279
CLEANING,3769,528024.5291219242
CLEANING,3770,514329.38297628757
CLEANING,3771,533070.0627912758
CLEANING,3772,533003.1913461583
CLEANING,3773,553254.6320119424
CLEANING,3774,528024.5291219242
CLEANING,3775,577791.0943582832
CLEANING,3776,575077.1750417898
CLEANING,3777,545368.3793918109
CLEANING,3778,541813.7225559754
CLEANING,3779,535876.630439336
CLEANING,3780,552798.1091868826
CLEANING,3781,560481.5657008808
CLEANING,3782,521482.1928114536
CLEANING,3783,537658.0469532616
CLEANING,3784,496993.59959592816
CLEANING,3785,524744.0232390522
CLEANING,3786,520500.76076721435
CLEANING,3787,546102.0186321195
CLEANING,3788,570165.716119093
CLEANING,3789,527761.7920863148
CLEANING,3790,570076.8592201339
CLEANING,3791,538960.3900415296
CLEANING,3792,566728.6084424346
CLEANING,3793,547107.1030090036
CLEANING,3794,544478.9580572674
CLEANING,3795,537273.67340528
CLEANING,3796,582758.8521459585
CLEANING,3797,564262.4139732192
CLEANING,3798,514759.32759934233
CLEANING,3799,501828.35855333484
CLEANING,3800,577331.1964125821
CLEANING,3801,582062.3564447167
CLEANING,3802,514759.32759934233
CLEANING,3803,560670.7528561063
CLEANING,3804,559811.3379800988
CLEANING,3805,487353.8706270236
CLEANING,3806,547107.1030090036
CLEANING,3807,509728.97242092097
CLEANING,3808,508216.5277647632
CLEANING,3809,566728.6084424346
CLEANING,3810,516928.7784892078
CLEANING,3811,503508.3137510999
CLEANING,3812,541383.389724618
CLEANING,3813,529641.8480323856
CLEANING,3814,554841.607854573
CLEANING,3815,509528.8088749853
CLEANING,3816,560108.9401628387
CLEANING,3817,524412.6612842628
CLEANING,3818,560670.7528561063
CLEANING,3819,540302.4837430675
CLEANING,3820,524670.7394962271
CLEANING,3821,571022.8102093111
CLEANING,3822,570165.716119093
CLEANING,3823,534889.5373011557
CLEANING,3824,508216.5277647632
CLEANING,3825,530999.2073798779
CLEANING,3826,548217.4010159244
CLEANING,3827,552913.4829727387
CLEANING,3828,554841.607854573
CLEANING,3829,571022.8102093111
CLEANING,3830,540982.241026536
CLEANING,3831,534889.5373011557
CLEANING,3832,560095.2574818146
CLEANING,3833,537779.1159389876
CLEANING,3834,528024.5291219242
CLEANING,3835,524744.0232390522
CLEANING,3836,497646.56585340307
CLEANING,3837,572252.8642926092
CLEANING,3838,526848.0961335094
CLEANING,3839,501828.35855333484
CLEANING,3840,537969.8336018235
CLEANING,3841,548065.4253245429
CLEANING,3842,478018.04998808296
CLEANING,3843,560670.7528561063
CLEANING,3844,526107.871960094
CLEANING,3845,541813.7225559754
CLEANING,3846,560050.1645758058
CLEANING,3847,516703.9036375062
CLEANING,3848,560391.0383858338
CLEANING,3849,545171.6124181384
CLEANING,3850,562659.0754734877
CLEANING,3851,548957.9285384016
CLEANING,3852,559713.2433213028
CLEANING,3853,575077.1750417898
CLEANING,3854,564837.4616569177
CLEANING,3855,538175.0429190634
CLEANING,3856,560340.8268500072
CLEANING,3857,535218.7788549849
CLEANING,3858,561975.214564624
CLEANING,3859,525779.9447064291
CLEANING,3860,510964.07169286086
CLEANING,3861,540191.8267953485
CLEANING,3862,538880.6062280883
CLEANING,3863,533945.9546210561
CLEANING,3864,560522.939672001
CLEANING,3865,574442.1392801992
CLEANING,3866,508038.80120836664
CLEANING,3867,560522.939672001
CLEANING,3868,512602.69507407467
CLEANING,3869,533193.3290475088
CLEANING,3870,535218.7788549849
CLEANING,3871,535876.630439336
CLEANING,3872,540022.8391398466
CLEANING,3873,516928.7784892078
CLEANING,3874,546385.4297228169
CLEANING,3875,567446.2982563038
CLEANING,3876,560522.939672001
CLEANING,3877,540302.4837430675
CLEANING,3878,531440.6244792556
CLEANING,3879,560957.0209862387
CLEANING,3880,534453.7176143271
CLEANING,3881,510706.5696368508
CLEANING,3882,556691.3452817067
CLEANING,3883,537613.3197766485
CLEANING,3884,552014.4983377558
CLEANING,3885,562744.456019507
CLEANING,3886,561527.8411720997
CLEANING,3887,540302.4837430675
CLEANING,3888,531440.6244792556
CLEANING,3889,548957.9285384016
CLEANING,3890,536560.2921939853
CLEANING,3891,516928.7784892078
CLEANING,3892,523989.9879191145
CLEANING,3893,546110.6677722029
CLEANING,3894,546162.5459559656
CLEANING,3895,549655.7358942608
CLEANING,3896,567484.951553897
CLEANING,3897,491940.57195121364
CLEANING,3898,514329.38297628757
CLEANING,3899,533003.1913461583
CLEANING,3900,547381.3527899351
CLEANING,3901,537439.5849749743
CLEANING,3902,562499.833012706
CLEANING,3903,531468.1635759454
CLEANING,3904,574442.1392801992
CLEANING,3905,509728.97242092097
CLEANING,3906,537378.7563827281
CLEANING,3907,569143.436417482
CLEANING,3908,562659.0754734877
CLEANING,3909,557639.4324797011
CLEANING,3910,548492.214000232
CLEANING,3911,555955.9131056326
CLEANING,3912,537174.2310122405
CLEANING,3913,558279.3561101217
CLEANING,3914,549200.4504036118
CLEANING,3915,512399.93601714954
CLEANING,3916,566780.5372738551
CLEANING,3917,518542.38097088813
CLEANING,3918,516602.72179548576
CLEANING,3919,500429.39599507506
CLEANING,3920,537174.2310122405
CLEANING,3921,533003.1913461583
CLEANING,3922,546125.4354698304
CLEANING,3923,533186.0574214333
CLEANING,3924,531417.1351558883
CLEANING,3925,520500.76076721435
CLEANING,3926,510964.07169286086
CLEANING,3927,563911.8173552573
CLEANING,3928,533276.3197810025
CLEANING,3929,556235.7815419512
CLEANING,3930,540302.4837430675
CLEANING,3931,520500.76076721435
CLEANING,3932,559416.7006394528
CLEANING,3933,535876.630439336
CLEANING,3934,532860.0939111698
CLEANING,3935,556752.4011013081
CLEANING,3936,518339.1429408858
CLEANING,3937,558279.3561101217
CLEANING,3938,549200.4504036118
CLEANING,3939,540191.8267953485
CLEANING,3940,549655.7358942608
CLEANING,3941,541027.8567456673
CLEANING,3942,533945.9546210561
CLEANING,3943,557424.0532546387
CLEANING,3944,552858.3641190289
CLEANING,3945,538175.0429190634
CLEANING,3946,533276.3197810025
CLEANING,3947,576162.529428092
CLEANING,3948,478018.04998808296
CLEANING,3949,548997.3243688566
CLEANING,3950,545912.883672769
CLEANING,3951,531468.1635759454
CLEANING,3952,564492.3903899319
CLEANING,3953,575077.1750417898
CLEANING,3954,537273.67340528
CLEANING,3955,564492.3903899319
CLEANING,3956,521482.1928114536
CLEANING,3957,548217.4010159244
CLEANING,3958,558279.3561101217
CLEANING,3959,526107.871960094
CLEANING,3960,533945.9546210561
CLEANING,3961,571840.5435730519
CLEANING,3962,508038.80120836664
CLEANING,3963,541529.9141505408
CLEANING,3964,534202.5980012252
CLEANING,3965,548492.214000232
CLEANING,3966,536560.2921939853
CLEANING,3967,525356.7783137325
CLEANING,3968,535876.630439336
CLEANING,3969,526848.0961335094
CLEANING,3970,533070.0627912758
CLEANING,3971,523989.9879191145
CLEANING,3972,562490.3672930007
CLEANING,3973,576875.8785328815
CLEANING,3974,475896.58389179455
CLEANING,3975,562490.3672930007
CLEANING,3976,545171.6124181384
CLEANING,3977,543483.1116142678
CLEANING,3978,530990.9034756592
CLEANING,3979,533070.0627912758
CLEANING,3980,542462.051130776
CLEANING,3981,533276.3197810025
CLEANING,3982,549811.5091563434
CLEANING,3983,536960.8851927633
CLEANING,3984,493898.5711239216
CLEANING,3985,537613.3197766485
CLEANING,3986,528998.214837491
CLEANING,3987,534202.5980012252
CLEANING,3988,546162.5459559656
CLEANING,3989,514759.32759934233
CLEANING,3990,519726.77671104524
CLEANING,3991,546110.6677722029
CLEANING,3992,534889.5373011557
CLEANING,3993,567484.951553897
CLEANING,3994,526721.6121599515
CLEANING,3995,528998.214837491
CLEANING,3996,560340.8268500072
CLEANING,3997,549200.4504036118
CLEANING,3998,582062.3564447167
CLEANING,3999,531468.1635759454
CLEANING,4000,574557.2456059094
CLEANING,4001,519726.77671104524
CLEANING,4002,533193.3290475088
CLEANING,4003,545912.883672769
CLEANING,4004,560391.0383858338
CLEANING,4005,533003.1913461583
CLEANING,4006,542462.051130776
CLEANING,4007,514329.38297628757
CLEANING,4008,503263.04631652765
CLEANING,4009,570157.6391581257
CLEANING,4010,496993.59959592816
CLEANING,4011,478018.04998808296
CLEANING,4012,514329.38297628757
CLEANING,4013,560391.0383858338
CLEANING,4014,553178.6612907882
CLEANING,4015,535218.7788549849
CLEANING,4016,567484.951553897
CLEANING,4017,551949.5263898696
CLEANING,4018,519726.77671104524
CLEANING,4019,503263.04631652765
CLEANING,4020,560095.2574818146
CLEANING,4021,564262.4139732192
CLEANING,4022,530999.2073798779
CLEANING,4023,516703.9036375062
CLEANING,4024,503263.04631652765
CLEANING,4025,536960.8851927633
CLEANING,4026,533854.8249967662
CLEANING,4027,582758.8521459585
CLEANING,4028,478018.04998808296
CLEANING,4029,541027.8567456673
CLEANING,4030,551134.624191636
CLEANING,4031,513749.7373146204
CLEANING,4032,545038.428970506
CLEANING,4033,526848.0961335094
CLEANING,4034,501828.35855333484
CLEANING,4035,545171.6124181384
CLEANING,4036,493898.5711239216
CLEANING,4037,540191.8267953485
CLEANING,4038,548217.4010159244
CLEANING,4039,509528.8088749853
CLEANING,4040,535218.7788549849
CLEANING,4041,512399.93601714954
CLEANING,4042,551134.624191636
CLEANING,4043,559713.2433213028
CLEANING,4044,559492.2334835659
CLEANING,4045,528024.5291219242
CLEANING,4046,531440.6244792556
CLEANING,4047,560095.2574818146
CLEANING,4048,556235.7815419512
CLEANING,4049,555839.1587856021
CLEANING,4050,514329.38297628757
CLEANING,4051,546125.4354698304
CLEANING,4052,567484.951553897
CLEANING,4053,543179.4930376279
CLEANING,4054,510964.07169286086
CLEANING,4055,560370.6270616116
CLEANING,4056,544881.1013666948
CLEANING,4057,530383.4310737071
CLEANING,4058,516314.02876432973
CLEANING,4059,552014.4983377558
CLEANING,4060,560095.2574818146
CLEANING,4061,540049.6147143856
CLEANING,4062,549811.5091563434
CLEANING,4063,546102.0186321195
CLEANING,4064,501828.35855333484
CLEANING,4065,552913.4829727387
CLEANING,4066,533276.3197810025
CLEANING,4067,559716.1069658974
CLEANING,4068,518339.1429408858
CLEANING,4069,526848.0961335094
CLEANING,4070,548217.4010159244
CLEANING,4071,577791.0943582832
CLEANING,4072,517856.29428031784
CLEANING,4073,560370.6270616116
CLEANING,4074,531417.1351558883
CLEANING,4075,534889.5373011557
CLEANING,4076,574557.2456059094
CLEANING,4077,542462.051130776
CLEANING,4078,533276.3197810025
CLEANING,4079,540982.241026536
CLEANING,4080,545912.883672769
CLEANING,4081,544881.1013666948
CLEANING,4082,496993.59959592816
CLEANING,4083,556929.0751171877
CLEANING,4084,471508.3143881552
CLEANING,4085,533276.3197810025
CLEANING,4086,566728.6084424346
CLEANING,4087,552913.4829727387
CLEANING,4088,533294.8941114614
CLEANING,4089,536054.4619727188
CLEANING,4090,551608.893574697
CLEANING,4091,543179.4930376279
CLEANING,4092,451017.77386156475
CLEANING,4093,543179.4930376279
CLEANING,4094,533003.1913461583
CLEANING,4095,552913.4829727387
CLEANING,4096,544881.1013666948
CLEANING,4097,560108.9401628387
CLEANING,4098,553178.6612907882
CLEANING,4099,553178.6612907882
CLEANING,4100,528024.5291219242
CLEANING,4101,560481.5657008808
CLEANING,4102,547381.3527899351
CLEANING,4103,513749.7373146204
CLEANING,4104,516928.7784892078
CLEANING,4105,540982.241026536
CLEANING,4106,551949.5263898696
CLEANING,4107,548997.3243688566
CLEANING,4108,559716.1069658974
CLEANING,4109,508038.80120836664
CLEANING,4110,552913.4829727387
CLEANING,4111,509468.79630931304
CLEANING,4112,576162.529428092
CLEANING,4113,560391.0383858338
CLEANING,4114,548997.3243688566
CLEANING,4115,526848.0961335094
CLEANING,4116,545171.6124181384
CLEANING,4117,514329.38297628757
CLEANING,4118,471508.3143881552
CLEANING,4119,526848.0961335094
CLEANING,4120,471508.3143881552
CLEANING,4121,555839.1587856021
CLEANING,4122,526721.6121599515
CLEANING,4123,552014.4983377558
CLEANING,4124,577791.0943582832
CLEANING,4125,510032.8555722665
CLEANING,4126,577331.1964125821
CLEANING,4127,537183.3283186364
CLEANING,4128,533276.3197810025
CLEANING,4129,577331.1964125821
CLEANING,4130,528824.6068719404
CLEANING,4131,551949.5263898696
CLEANING,4132,508216.5277647632
CLEANING,4133,558567.5313133553
CLEANING,4134,554841.607854573
CLEANING,4135,566140.0415741372
CLEANING,4136,547381.3527899351
CLEANING,4137,451017.77386156475
CLEANING,4138,582758.8521459585
CLEANING,4139,547381.3527899351
CLEANING,4140,530383.4310737071
CLEANING,4141,520487.6538601488
CLEANING,4142,537658.0469532616
CLEANING,4143,512399.93601714954
CLEANING,4144,530990.9034756592
CLEANING,4145,538960.3900415296
CLEANING,4146,533854.8249967662
CLEANING,4147,537174.2310122405
CLEANING,4148,577331.1964125821
CLEANING,4149,533193.3290475088
CLEANING,4150,537273.67340528
CLEANING,4151,562490.3672930007
CLEANING,4152,537378.7563827281
CLEANING,4153,528998.214837491
CLEANING,4154,508216.5277647632
CLEANING,4155,545171.6124181384
CLEANING,4156,513749.7373146204
CLEANING,4157,527761.7920863148
CLEANING,4158,560370.6270616116
CLEANING,4159,549655.7358942608
CLEANING,4160,537439.5849749743
CLEANING,4161,537779.1159389876
CLEANING,4162,572252.8642926092
CLEANING,4163,560340.8268500072
CLEANING,4164,523826.41302294715
CLEANING,4165,540049.6147143856
CLEANING,4166,503263.04631652765
CLEANING,4167,556121.8075245621
CLEANING,4168,562490.3672930007
CLEANING,4169,530999.2073798779
CLEANING,4170,475896.58389179455
CLEANING,4171,566780.5372738551
CLEANING,4172,555955.9131056326
CLEANING,4173,552858.3641190289
CLEANING,4174,569704.8017549149
CLEANING,4175,514329.38297628757
CLEANING,4176,548492.214000232
CLEANING,4177,523989.9879191145
CLEANING,4178,537378.7563827281
CLEANING,4179,556235.7815419512
CLEANING,4180,573772.5177964696
CLEANING,4181,524670.7394962271
CLEANING,4182,573772.5177964696
CLEANING,4183,552014.4983377558
CLEANING,4184,569704.8017549149
CLEANING,4185,570165.716119093
CLEANING,4186,561527.8411720997
CLEANING,4187,518339.1429408858
CLEANING,4188,509468.79630931304
CLEANING,4189,520500.76076721435
CLEANING,4190,542804.6720173513
CLEANING,4191,558531.9600883117
CLEANING,4192,546102.0186321195
CLEANING,4193,567446.2982563038
CLEANING,4194,465872.11969305744
CLEANING,4195,496993.59959592816
CLEANING,4196,566780.5372738551
CLEANING,4197,558686.6429439835
CLEANING,4198,578485.6987671856
CLEANING,4199,558531.9600883117
CLEANING,4200,517856.29428031784
CLEANING,4201,562349.8637614581
CLEANING,4202,540022.8391398466
CLEANING,4203,560340.8268500072
CLEANING,4204,559811.3379800988
CLEANING,4205,541813.7225559754
CLEANING,4206,465872.11969305744
