date,family,Actual_Sales,Fitted_Sales
2017-02-19,MEATS,135653.688625,130126.996151
2017-02-26,MEATS,130654.338082,127655.139015
2017-03-05,MEATS,149221.729199,148451.118013
2017-03-12,MEATS,134101.481006,126577.241922
2017-03-19,MEATS,136622.150995,123329.147142
2017-03-26,MEATS,135457.863792,101393.421922
2017-04-02,MEATS,145874.268085,137698.711983
2017-04-09,MEATS,134311.618978,134564.833985
2017-04-16,MEATS,127065.493629,123982.359938
2017-04-23,MEATS,140018.760118,151807.6829579
2017-04-30,MEATS,135541.818082,164828.909989
2017-05-07,MEATS,153645.445942,186437.677108
2017-05-14,MEATS,132919.374817,144944.119262
2017-05-21,MEATS,142636.668062,128093.10002
2017-05-28,MEATS,137106.749038,123987.584859
2017-06-04,MEATS,153090.734915,147441.057057
2017-06-11,MEATS,145946.392052,126016.355784
2017-06-18,MEATS,142370.09995,128416.314786
2017-06-25,MEATS,186213.588654,174696.243748
2017-07-02,MEATS,148728.249197,163544.278665
2017-07-09,MEATS,166350.03601799998,132526.14317300002
2017-07-16,MEATS,136684.743066,131827.381372
2017-07-23,MEATS,143579.690113,146436.890079
2017-07-30,MEATS,140536.101845,134494.062209
2017-08-06,MEATS,153183.738394,143194.273182
2017-08-13,MEATS,132982.931265,118659.906012
2017-08-20,MEATS,34903.856984,132316.170021
2013-04-07,PERSONAL CARE,90582.0,90520.24314703734
2013-04-14,PERSONAL CARE,75573.0,91415.88277035304
2013-04-21,PERSONAL CARE,75647.0,89815.92048787838
2013-04-28,PERSONAL CARE,67153.0,86767.69549464219
2013-05-05,PERSONAL CARE,86349.0,84083.66457353362
2013-05-12,PERSONAL CARE,75988.0,86238.0276994956
2013-05-19,PERSONAL CARE,70498.0,82905.5768995005
2013-05-26,PERSONAL CARE,66028.0,80170.51521336638
2013-06-02,PERSONAL CARE,74021.0,82391.9367623835
2013-06-09,PERSONAL CARE,75845.0,84094.17802656174
2013-06-16,PERSONAL CARE,57431.0,80600.6001846445
2013-06-23,PERSONAL CARE,64291.0,74593.77384210478
2013-06-30,PERSONAL CARE,87203.0,77619.69684227649
2013-07-07,PERSONAL CARE,96181.0,83395.86184641269
2013-07-14,PERSONAL CARE,66616.0,81856.690354379
2013-07-21,PERSONAL CARE,61883.0,70510.94022675588
2013-07-28,PERSONAL CARE,61907.0,73372.65101256575
2013-08-04,PERSONAL CARE,81063.0,80578.2506295436
2013-08-11,PERSONAL CARE,69591.0,81654.47959497786
2013-08-18,PERSONAL CARE,67100.0,70947.65177837673
2013-08-25,PERSONAL CARE,65114.0,72228.97338109068
2013-09-01,PERSONAL CARE,75910.0,78873.71673942584
2013-09-08,PERSONAL CARE,84078.0,79941.87663305698
2013-09-15,PERSONAL CARE,68174.0,75033.08144462694
2013-09-22,PERSONAL CARE,64146.0,73270.74313549847
2013-09-29,PERSONAL CARE,63126.0,79991.73449307018
2013-10-06,PERSONAL CARE,84489.0,80782.12607158147
2013-10-13,PERSONAL CARE,63182.0,79473.07209537827
2013-10-20,PERSONAL CARE,64598.0,73932.72568144952
2013-10-27,PERSONAL CARE,58046.0,78712.39169516221
2013-11-03,PERSONAL CARE,72673.0,81186.4754424667
2013-11-10,PERSONAL CARE,86394.0,80854.32429112369
2013-11-17,PERSONAL CARE,78875.0,80766.36109948985
2013-11-24,PERSONAL CARE,72577.0,81591.23940184018
2013-12-01,PERSONAL CARE,84097.0,83473.58171620924
2013-12-08,PERSONAL CARE,92791.0,83382.14391898931
2013-12-15,PERSONAL CARE,84470.0,84698.89570554862
2013-12-22,PERSONAL CARE,107610.0,82506.64354812955
2013-12-29,PERSONAL CARE,89818.0,69122.0793015849
2014-01-05,PERSONAL CARE,108727.0,95294.34627332081
2014-01-12,PERSONAL CARE,90800.0,95376.15539013116
2014-01-19,PERSONAL CARE,80502.0,89621.53270516972
2014-01-26,PERSONAL CARE,75670.0,88670.0764095997
2014-02-02,PERSONAL CARE,83392.0,89733.79476424503
2014-02-09,PERSONAL CARE,84476.0,87140.25725903655
2014-02-16,PERSONAL CARE,75468.0,82301.35611620832
2014-02-23,PERSONAL CARE,72436.0,80565.14906695238
2014-03-02,PERSONAL CARE,83287.0,82783.06905111542
2014-03-09,PERSONAL CARE,95660.0,83778.38033253746
2014-03-16,PERSONAL CARE,73661.0,85158.56605090303
2014-03-23,PERSONAL CARE,79544.0,79977.93003546432
2014-03-30,PERSONAL CARE,88235.0,82318.60260965566
2014-04-06,PERSONAL CARE,106977.0,88589.25991420788
2014-04-13,PERSONAL CARE,83318.0,85194.94023961567
2014-04-20,PERSONAL CARE,85322.0,78346.87143773907
2014-04-27,PERSONAL CARE,76498.0,77791.31554733185
2014-05-04,PERSONAL CARE,104414.0,89156.64174435173
2014-05-11,PERSONAL CARE,88209.0,90001.85399838068
2014-05-18,PERSONAL CARE,90411.0,81238.57337216711
2014-05-25,PERSONAL CARE,80432.0,77892.60659975985
2014-06-01,PERSONAL CARE,90163.0,84501.1143551995
2014-06-08,PERSONAL CARE,103927.0,88292.28181909664
2014-06-15,PERSONAL CARE,77715.0,79595.94623072419
2014-06-22,PERSONAL CARE,86470.0,76502.70889728286
2014-06-29,PERSONAL CARE,109772.0,89107.71602592144
2014-07-06,PERSONAL CARE,123371.0,101204.15753489755
2014-07-13,PERSONAL CARE,87252.0,92405.10129382883
2014-07-20,PERSONAL CARE,87387.0,81706.05181885247
2014-07-27,PERSONAL CARE,85472.0,83035.3254702954
2014-08-03,PERSONAL CARE,104019.0,98372.18151072845
2014-08-10,PERSONAL CARE,91650.0,94375.61975788242
2014-08-17,PERSONAL CARE,85272.0,84958.77800674236
2014-08-24,PERSONAL CARE,86937.0,85815.7775410089
2014-08-31,PERSONAL CARE,94436.0,95987.39384936502
2014-09-07,PERSONAL CARE,111070.0,99102.43305599302
2014-09-14,PERSONAL CARE,83449.0,89722.38322946125
2014-09-21,PERSONAL CARE,80838.0,84174.89378416978
2014-09-28,PERSONAL CARE,77444.0,87930.87586564978
2014-10-05,PERSONAL CARE,113213.0,97105.15673033809
2014-10-12,PERSONAL CARE,96218.0,90930.71465286764
2014-10-19,PERSONAL CARE,96624.0,91155.19518266169
2014-10-26,PERSONAL CARE,90388.0,91202.67809805703
2014-11-02,PERSONAL CARE,93069.0,97463.53817015038
2014-11-09,PERSONAL CARE,119845.0,99680.43790275525
2014-11-16,PERSONAL CARE,87366.0,100810.75668314815
2014-11-23,PERSONAL CARE,87008.0,95727.59438570065
2014-11-30,PERSONAL CARE,96517.0,100701.0688699345
2014-12-07,PERSONAL CARE,118673.0,107398.74590501483
2014-12-14,PERSONAL CARE,105689.0,111128.55758731425
2014-12-21,PERSONAL CARE,114492.0,117926.41825531251
2014-12-28,PERSONAL CARE,153884.0,97602.5476384345
2015-01-04,PERSONAL CARE,126285.0,133289.74464166083
2015-01-11,PERSONAL CARE,124342.0,123432.78470363769
2015-01-18,PERSONAL CARE,106228.0,112113.36999584132
2015-01-25,PERSONAL CARE,105162.0,111849.66468933145
2015-02-01,PERSONAL CARE,112597.0,120949.74593128482
2015-02-08,PERSONAL CARE,119988.0,115983.6499895568
2015-02-15,PERSONAL CARE,92794.0,107350.8946934248
2015-02-22,PERSONAL CARE,106954.0,103799.31993957903
2015-03-01,PERSONAL CARE,109311.0,116341.8961904012
2015-03-08,PERSONAL CARE,126069.0,119876.27082829356
2015-03-15,PERSONAL CARE,112161.0,108709.800170105
2015-03-22,PERSONAL CARE,98194.0,111226.80914860967
2015-03-29,PERSONAL CARE,91054.0,114645.40123598711
2015-04-05,PERSONAL CARE,120135.0,119378.32739751872
2015-04-12,PERSONAL CARE,110760.0,110007.11332544658
2015-04-19,PERSONAL CARE,108131.0,109722.95529707964
2015-04-26,PERSONAL CARE,97004.0,106041.08168393144
2015-05-03,PERSONAL CARE,115409.0,112496.20952616794
2015-05-10,PERSONAL CARE,105673.0,107415.26500185586
2015-05-17,PERSONAL CARE,108042.0,109158.86627452765
2015-05-24,PERSONAL CARE,104051.0,106664.1767770007
2015-05-31,PERSONAL CARE,115871.0,109571.78324303322
2015-06-07,PERSONAL CARE,127455.0,116118.37785448818
2015-06-14,PERSONAL CARE,98387.0,108857.37439265336
2015-06-21,PERSONAL CARE,94981.0,107710.75362265394
2015-06-28,PERSONAL CARE,117092.0,112674.00419203156
2015-07-05,PERSONAL CARE,143922.0,123454.97554166614
2015-07-12,PERSONAL CARE,110683.0,119204.48536656791
2015-07-19,PERSONAL CARE,100371.0,111621.49672539563
2015-07-26,PERSONAL CARE,93056.0,106874.76734879389
2015-08-02,PERSONAL CARE,117065.0,117524.10628849521
2015-08-09,PERSONAL CARE,110641.0,120650.56159239983
2015-08-16,PERSONAL CARE,109103.0,112754.946513748
2015-08-23,PERSONAL CARE,101444.0,108470.95485489488
2015-08-30,PERSONAL CARE,104675.0,115297.12526340388
2015-09-06,PERSONAL CARE,142335.0,123019.58231532619
2015-09-13,PERSONAL CARE,112070.0,116227.23559032324
2015-09-20,PERSONAL CARE,112771.0,108849.64178452332
2015-09-27,PERSONAL CARE,108060.0,110180.95449099709
2015-10-04,PERSONAL CARE,142166.0,128164.26583801454
2015-10-11,PERSONAL CARE,116969.0,121154.62516314394
2015-10-18,PERSONAL CARE,105003.0,112258.28747769237
2015-10-25,PERSONAL CARE,98893.0,107740.97840989608
2015-11-01,PERSONAL CARE,99301.0,114119.32976088578
2015-11-08,PERSONAL CARE,133703.0,123342.6818285892
2015-11-15,PERSONAL CARE,97524.0,111383.05806414553
2015-11-22,PERSONAL CARE,99670.0,106462.85465004185
2015-11-29,PERSONAL CARE,103693.0,111843.35592732897
2015-12-06,PERSONAL CARE,136135.0,123286.10263681502
2015-12-13,PERSONAL CARE,111441.0,120400.12790174906
2015-12-20,PERSONAL CARE,120379.0,119800.98988891633
2015-12-27,PERSONAL CARE,140981.0,118304.33425244666
2016-01-03,PERSONAL CARE,137144.0,132426.99062441854
2016-01-10,PERSONAL CARE,147411.0,131051.25784052287
2016-01-17,PERSONAL CARE,115247.0,121769.33288320557
2016-01-24,PERSONAL CARE,114034.0,119576.58081270738
2016-01-31,PERSONAL CARE,119795.0,125720.6972555176
2016-02-07,PERSONAL CARE,131845.0,130076.54510594024
2016-02-14,PERSONAL CARE,112590.0,117374.71829551924
2016-02-21,PERSONAL CARE,108952.0,118962.54833335447
2016-02-28,PERSONAL CARE,103427.0,121523.29428607564
2016-03-06,PERSONAL CARE,143187.0,130644.48885400257
2016-03-13,PERSONAL CARE,106439.0,126038.57682059194
2016-03-20,PERSONAL CARE,105656.0,114474.5086046844
2016-03-27,PERSONAL CARE,97410.0,110609.90040122383
2016-04-03,PERSONAL CARE,133850.0,122009.72624250744
2016-04-10,PERSONAL CARE,119066.0,120014.79712134783
2016-04-17,PERSONAL CARE,108536.0,117775.7212655031
2016-04-24,PERSONAL CARE,248861.0,123336.02407974127
2016-05-01,PERSONAL CARE,161496.0,178643.18589173112
2016-05-08,PERSONAL CARE,164444.0,176905.8940968265
2016-05-15,PERSONAL CARE,133164.0,169339.5345374717
2016-05-22,PERSONAL CARE,119648.0,116664.29684093768
2016-05-29,PERSONAL CARE,110485.0,141512.39065229133
2016-06-05,PERSONAL CARE,151985.0,132660.60083411317
2016-06-12,PERSONAL CARE,103801.0,108591.46794121285
2016-06-19,PERSONAL CARE,101192.0,114210.77928146784
2016-06-26,PERSONAL CARE,141147.0,138634.74427737523
2016-07-03,PERSONAL CARE,156814.0,145622.74297573368
2016-07-10,PERSONAL CARE,120903.0,119365.22283807142
2016-07-17,PERSONAL CARE,99859.0,109523.7582341673
2016-07-24,PERSONAL CARE,113029.0,118248.62977581022
2016-07-31,PERSONAL CARE,104169.0,130371.09994612788
2016-08-07,PERSONAL CARE,124002.0,111445.83485879013
2016-08-14,PERSONAL CARE,94791.0,109856.2475683268
2016-08-21,PERSONAL CARE,103723.0,112523.42589480529
2016-08-28,PERSONAL CARE,98210.0,115454.93354482789
2016-09-04,PERSONAL CARE,130948.0,120220.33287643782
2016-09-11,PERSONAL CARE,121841.0,112009.1471412781
2016-09-18,PERSONAL CARE,104140.0,124603.14365556689
2016-09-25,PERSONAL CARE,97644.0,117396.1111779537
2016-10-02,PERSONAL CARE,118828.0,117101.62640911248
2016-10-09,PERSONAL CARE,117578.0,114538.53591719028
2016-10-16,PERSONAL CARE,100903.0,120187.91858826515
2016-10-23,PERSONAL CARE,95767.0,108334.50795485517
2016-10-30,PERSONAL CARE,93130.0,102195.6415388039
2016-11-06,PERSONAL CARE,140485.0,120613.2324035923
2016-11-13,PERSONAL CARE,139844.0,125163.30044400043
2016-11-20,PERSONAL CARE,114826.0,121129.42150228955
2016-11-27,PERSONAL CARE,102663.0,108491.99659513331
2016-12-04,PERSONAL CARE,136504.0,119619.79606021472
2016-12-11,PERSONAL CARE,122795.0,127989.41008762042
2016-12-18,PERSONAL CARE,117657.0,125182.32855165692
2016-12-25,PERSONAL CARE,132572.0,107732.90064840375
2017-01-01,PERSONAL CARE,131874.0,125896.8945355744
2017-01-08,PERSONAL CARE,185956.0,141173.1841675798
2017-01-15,PERSONAL CARE,137901.0,134745.60194722208
2017-01-22,PERSONAL CARE,121667.0,120040.40717689361
2017-01-29,PERSONAL CARE,121548.0,118253.2737501821
2017-02-05,PERSONAL CARE,148307.0,135672.68496264494
2017-02-12,PERSONAL CARE,117093.0,134868.34195627735
2017-02-19,PERSONAL CARE,112294.0,115623.60020413408
2017-02-26,PERSONAL CARE,118150.0,107924.73829726323
2017-03-05,PERSONAL CARE,154128.0,137255.46608895733
2017-03-12,PERSONAL CARE,117665.0,133561.13086255148
2017-03-19,PERSONAL CARE,117195.0,112773.60346135164
2017-03-26,PERSONAL CARE,118248.0,105656.14194946199
2017-04-02,PERSONAL CARE,141730.0,139826.0863647623
2017-04-09,PERSONAL CARE,135257.0,139951.5058806456
2017-04-16,PERSONAL CARE,128548.0,118399.5889977743
2017-04-23,PERSONAL CARE,115639.0,161760.03311421032
2017-04-30,PERSONAL CARE,116940.0,131602.3205502158
2017-05-07,PERSONAL CARE,147506.0,133338.07308309554
2017-05-14,PERSONAL CARE,99402.0,112656.78399503947
2017-05-21,PERSONAL CARE,117718.0,112186.54589054879
2017-05-28,PERSONAL CARE,112220.0,113967.79160622966
2017-06-04,PERSONAL CARE,141447.0,139254.46218080499
2017-06-11,PERSONAL CARE,131246.0,122000.25083602055
2017-06-18,PERSONAL CARE,111179.0,112263.10230410032
2017-06-25,PERSONAL CARE,156917.0,129887.00336223669
2017-07-02,PERSONAL CARE,124817.0,147725.34520326625
2017-07-09,PERSONAL CARE,141547.0,125737.42143154774
2017-07-16,PERSONAL CARE,106977.0,110646.91932107994
2017-07-23,PERSONAL CARE,113923.0,116400.35464207079
2017-07-30,PERSONAL CARE,117970.0,120442.81015345108
2017-08-06,PERSONAL CARE,140161.0,127772.94991342643
2017-08-13,PERSONAL CARE,107606.0,113814.76209220811
2017-08-20,PERSONAL CARE,29864.0,11641.554513702042
2013-04-07,POULTRY,79676.855962,138012.5508524315
2013-04-14,POULTRY,68392.458827,91715.64762391089
2013-04-21,POULTRY,71833.366128,81848.48478353475
2013-04-28,POULTRY,68641.936947,78404.0084563657
2013-05-05,POULTRY,82899.2858,76131.37850031295
2013-05-12,POULTRY,85926.570041,79571.79544715093
2013-05-19,POULTRY,71255.90793,84276.75402662758
2013-05-26,POULTRY,67547.951857,82218.17180144691
2013-06-02,POULTRY,77990.61090999999,78221.86184100423
2013-06-09,POULTRY,79747.45619900001,78778.13444080281
2013-06-16,POULTRY,70319.656951,80829.08427373607
2013-06-23,POULTRY,71366.59495099999,79297.98877607092
2013-06-30,POULTRY,86122.3899926,77659.77113938102
2013-07-07,POULTRY,90540.68287,81265.12444630616
2013-07-14,POULTRY,69551.157931,86458.57515074394
2013-07-21,POULTRY,69674.719057,82839.90161176014
2013-07-28,POULTRY,67712.065992,78845.96770448459
2013-08-04,POULTRY,80297.701068,75794.52108583624
2013-08-11,POULTRY,72727.780973,78319.25016401081
2013-08-18,POULTRY,70065.1209947,78393.9800068136
2013-08-25,POULTRY,69688.455907,77001.31302587871
2013-09-01,POULTRY,78929.86399299999,75415.7673505783
2013-09-08,POULTRY,84228.43802900001,77697.95839171097
2013-09-15,POULTRY,71689.789897,81896.45859360413
2013-09-22,POULTRY,71993.641857,80715.7516420576
2013-09-29,POULTRY,75155.83002,78742.02589519613
2013-10-06,POULTRY,89494.790089,78384.64554932725
2013-10-13,POULTRY,73154.458833,83420.135733875
2013-10-20,POULTRY,76766.788971,82318.87883330029
2013-10-27,POULTRY,74136.148205,81334.29902873194
2013-11-03,POULTRY,82368.101283,79975.17570956182
2013-11-10,POULTRY,142003.363072,81759.2822841024
2013-11-17,POULTRY,139050.646089,103266.17187206165
2013-11-24,POULTRY,139359.844969,120241.02356062716
2013-12-01,POULTRY,140131.108014,129075.27088167997
2013-12-08,POULTRY,144611.674042,132979.28180386507
2013-12-15,POULTRY,141991.750073,136490.71259384078
2013-12-22,POULTRY,196024.309719,137714.72311607853
2013-12-29,POULTRY,139514.852243,138528.91791863082
2014-01-05,POULTRY,143810.40132,158551.89771739487
2014-01-12,POULTRY,149672.145921,151442.6886938232
2014-01-19,POULTRY,149542.156764,147191.9063862514
2014-01-26,POULTRY,143369.68670299998,145255.50790143717
2014-02-02,POULTRY,149139.712545,142373.7554134152
2014-02-09,POULTRY,150395.632746,142025.02749584257
2014-02-16,POULTRY,142370.47264300002,142705.09052015634
2014-02-23,POULTRY,141639.01963599998,140488.67404686133
2014-03-02,POULTRY,136691.077773,138198.16030578795
2014-03-09,POULTRY,155026.577529,135170.2988340524
2014-03-16,POULTRY,141859.388356,139102.42370231656
2014-03-23,POULTRY,144079.892891,138544.68257532487
2014-03-30,POULTRY,142668.452922,137298.3309376012
2014-04-06,POULTRY,158867.350083,136777.0158006195
2014-04-13,POULTRY,131167.351725,139126.75103102074
2014-04-20,POULTRY,118016.827533,138189.7999250348
2014-04-27,POULTRY,128669.096122,127968.76657485556
2014-05-04,POULTRY,148186.971769,133667.5052436059
2014-05-11,POULTRY,134422.087723,139296.80845908978
2014-05-18,POULTRY,132304.41996600002,131469.8988224169
2014-05-25,POULTRY,127226.621858,129396.74225565467
2014-06-01,POULTRY,137146.809454,133178.71523479186
2014-06-08,POULTRY,144030.98292500002,134532.06419881555
2014-06-15,POULTRY,130954.473173,132385.67683347448
2014-06-22,POULTRY,132519.905137,133249.11184450067
2014-06-29,POULTRY,177560.740478,141399.5837584454
2014-07-06,POULTRY,176206.746221,159440.52235763305
2014-07-13,POULTRY,133708.988858,153407.33579950256
2014-07-20,POULTRY,132158.198899,147149.38217562423
2014-07-27,POULTRY,129917.825843,138646.203126987
2014-08-03,POULTRY,145888.508898,139677.18418676817
2014-08-10,POULTRY,138018.574163,136407.90046005638
2014-08-17,POULTRY,133957.203038,134967.36378526606
2014-08-24,POULTRY,134713.092241,133925.2604353148
2014-08-31,POULTRY,139302.081302,137893.78279990767
2014-09-07,POULTRY,161959.73497,140860.110521073
2014-09-14,POULTRY,141784.54003,140769.0579098697
2014-09-21,POULTRY,148422.12917,141856.61612418084
2014-09-28,POULTRY,143131.636962,144256.7519655832
2014-10-05,POULTRY,162719.21704,151226.66073692474
2014-10-12,POULTRY,141005.122089,145375.95160701373
2014-10-19,POULTRY,143750.492767,146280.2248561007
2014-10-26,POULTRY,140955.704146,142244.45269969097
2014-11-02,POULTRY,131377.271176,144796.456202287
2014-11-09,POULTRY,159765.78306,171385.74449719
2014-11-16,POULTRY,139906.022276,164265.49872034375
2014-11-23,POULTRY,143019.167017,154921.0377322335
2014-11-30,POULTRY,146716.805865,149502.76597582083
2014-12-07,POULTRY,160290.97336,150894.24259922904
2014-12-14,POULTRY,147963.857778,153684.94653769358
2014-12-21,POULTRY,156340.218883,183864.34890360996
2014-12-28,POULTRY,204930.795022,144443.87122921032
2015-01-04,POULTRY,147230.591027,163229.8987433592
2015-01-11,POULTRY,158432.298182,167038.3076016669
2015-01-18,POULTRY,144012.738923,162128.447607324
2015-01-25,POULTRY,144348.757047,151429.63562696657
2015-02-01,POULTRY,150264.03490099998,150965.56701451808
2015-02-08,POULTRY,149519.512863,150331.70268016474
2015-02-15,POULTRY,122499.417963,145997.20759905613
2015-02-22,POULTRY,146973.568814,138028.43817217232
2015-03-01,POULTRY,147265.892922,137570.01330767982
2015-03-08,POULTRY,155549.517823,151816.54608083225
2015-03-15,POULTRY,143854.943972,147199.8486843935
2015-03-22,POULTRY,141236.866855,148248.04650216145
2015-03-29,POULTRY,136575.465101,144639.54985056183
2015-04-05,POULTRY,146458.407126,149717.1799061223
2015-04-12,POULTRY,149206.338106,134127.67181241242
2015-04-19,POULTRY,140362.467664,132249.46592986552
2015-04-26,POULTRY,137422.452037,142122.77307810044
2015-05-03,POULTRY,146031.809172,151443.1297444917
2015-05-10,POULTRY,152197.123121,141631.0901261521
2015-05-17,POULTRY,139065.176221,143246.20624428126
2015-05-24,POULTRY,141470.442966,139673.53769958045
2015-05-31,POULTRY,146735.495984,145408.69310725827
2015-06-07,POULTRY,158512.63891799998,149891.3435692561
2015-06-14,POULTRY,134977.59409,145898.49287413908
2015-06-21,POULTRY,144973.836996,143239.65437849905
2015-06-28,POULTRY,172490.251086,165860.36773522742
2015-07-05,POULTRY,195743.233991,175284.6549762804
2015-07-12,POULTRY,142174.658329,152011.74033308573
2015-07-19,POULTRY,142263.702073,149009.21161987894
2015-07-26,POULTRY,137399.577007,144677.49573699365
2015-08-02,POULTRY,145619.223039,150416.58392387576
2015-08-09,POULTRY,138593.697107,144563.04023298493
2015-08-16,POULTRY,148883.065008,140139.54282309755
2015-08-23,POULTRY,134215.196178,144257.68291470283
2015-08-30,POULTRY,138352.852979,144378.27114131692
2015-09-06,POULTRY,164882.096696,152051.21155122967
2015-09-13,POULTRY,142099.890984,145546.3120745385
2015-09-20,POULTRY,141171.645916,149283.16175620758
2015-09-27,POULTRY,137946.483923,143608.44909527205
2015-10-04,POULTRY,174794.152196,151289.23763727245
2015-10-11,POULTRY,150878.04099900002,147285.90238966778
2015-10-18,POULTRY,150347.6030027,151503.62017364567
2015-10-25,POULTRY,142260.416129,149941.83400960077
2015-11-01,POULTRY,132819.098052,142213.25200810042
2015-11-08,POULTRY,176954.270967,153130.6397700347
2015-11-15,POULTRY,149361.187997,150128.42224486603
2015-11-22,POULTRY,147234.599102,154897.25317336546
2015-11-29,POULTRY,144314.643088,153737.81339775198
2015-12-06,POULTRY,158270.122309,157175.29449180845
2015-12-13,POULTRY,145992.470248,149477.37210091774
2015-12-20,POULTRY,160039.002638,151403.06434010158
2015-12-27,POULTRY,180537.185925,156860.27274375336
2016-01-03,POULTRY,133414.820788,148489.91566176218
2016-01-10,POULTRY,157009.439099,160962.34967963418
2016-01-17,POULTRY,149801.540054,151595.764331905
2016-01-24,POULTRY,146476.783961,150873.10067411416
2016-01-31,POULTRY,142983.566895,151290.00226764678
2016-02-07,POULTRY,170080.137984,148309.66835689184
2016-02-14,POULTRY,150416.558141,141184.65043180756
2016-02-21,POULTRY,143655.410151,158484.84154907084
2016-02-28,POULTRY,141466.981652,153802.61003669654
2016-03-06,POULTRY,164703.356987,153048.31331390934
2016-03-13,POULTRY,140770.510098,149555.3197741679
2016-03-20,POULTRY,139538.42166,145786.76903248735
2016-03-27,POULTRY,122899.685937,140579.31400866018
2016-04-03,POULTRY,156539.804048,140765.76058508424
2016-04-10,POULTRY,148494.845924,146114.14551307616
2016-04-17,POULTRY,142173.94923,146247.4723728948
2016-04-24,POULTRY,167836.594869,150476.1815393055
2016-05-01,POULTRY,178513.805819,168066.02002763646
2016-05-08,POULTRY,199137.454253,184373.18462019152
2016-05-15,POULTRY,158186.612972,187270.61571427056
2016-05-22,POULTRY,140695.902913,152177.35627052505
2016-05-29,POULTRY,133487.965028,148489.51509691094
2016-06-05,POULTRY,165170.817363,151543.08649489807
2016-06-12,POULTRY,138164.671214,151722.6726263411
2016-06-19,POULTRY,136041.59911100002,150767.1213510029
2016-06-26,POULTRY,179324.8009085,152698.93604254862
2016-07-03,POULTRY,181509.650039,169458.1981623219
2016-07-10,POULTRY,147134.815249,152410.97357119716
2016-07-17,POULTRY,137799.922153,150187.84850769647
2016-07-24,POULTRY,157157.701055,140418.69354182752
2016-07-31,POULTRY,135834.563902,150502.3221240711
2016-08-07,POULTRY,143491.769755,142363.12410092464
2016-08-14,POULTRY,127376.898936,146176.01247810206
2016-08-21,POULTRY,136842.346945,132011.4517087877
2016-08-28,POULTRY,129525.667745,134519.61166886517
2016-09-04,POULTRY,143127.790894,148901.63988727322
2016-09-11,POULTRY,141616.558942,134283.35202594413
2016-09-18,POULTRY,136971.607852,136254.6296343409
2016-09-25,POULTRY,135182.180821,135819.9928903292
2016-10-02,POULTRY,142955.184727,155386.81856914796
2016-10-09,POULTRY,143892.480916,139689.05931488975
2016-10-16,POULTRY,139687.60435,140432.89167907438
2016-10-23,POULTRY,139885.806031,136035.4661064227
2016-10-30,POULTRY,134072.071007,132793.4629331642
2016-11-06,POULTRY,154404.801997,157742.07491624335
2016-11-13,POULTRY,173848.914148,143289.714836552
2016-11-20,POULTRY,147949.147743,151068.51305436416
2016-11-27,POULTRY,145072.385151,151055.73054883105
2016-12-04,POULTRY,155864.682024,156481.31385191606
2016-12-11,POULTRY,150722.468789,149184.0455838752
2016-12-18,POULTRY,149062.708189,156853.41840891808
2016-12-25,POULTRY,182190.408239,162901.52804103546
2017-01-01,POULTRY,138370.038901,151485.59067914414
2017-01-08,POULTRY,185310.202822,155778.3046599816
2017-01-15,POULTRY,154910.779182,160279.26045333344
2017-01-22,POULTRY,151971.837015,158744.6642950033
2017-01-29,POULTRY,149433.097739,154280.5524567408
2017-02-05,POULTRY,164447.070806,167220.50272362184
2017-02-12,POULTRY,145508.039965,154226.80797943528
2017-02-19,POULTRY,142274.020118,147347.9181228376
2017-02-26,POULTRY,134457.759886,143732.4104731498
2017-03-05,POULTRY,169059.179084,152440.2091456749
2017-03-12,POULTRY,145151.917799,145980.10535848263
2017-03-19,POULTRY,145358.713985,146429.3991862471
2017-03-26,POULTRY,140966.241765,137089.7967091601
2017-04-02,POULTRY,147416.996874,156254.99952799804
2017-04-09,POULTRY,139615.91403,148700.16602475004
2017-04-16,POULTRY,134597.17779400002,152226.64811262404
2017-04-23,POULTRY,148352.994969,144653.63538566526
2017-04-30,POULTRY,142463.509038,146875.95523137218
2017-05-07,POULTRY,167803.401223,153091.5596521158
2017-05-14,POULTRY,141142.100866,134142.6185852409
2017-05-21,POULTRY,149153.835182,142981.5446254029
2017-05-28,POULTRY,145715.87385,142454.38928064628
2017-06-04,POULTRY,170183.69815399998,159202.37277475602
2017-06-11,POULTRY,158201.565849,144443.60546726704
2017-06-18,POULTRY,147351.350133,150229.96272915375
2017-06-25,POULTRY,194374.201711,177097.9713144398
2017-07-02,POULTRY,153267.130022,182797.45717798764
2017-07-09,POULTRY,177661.052638,155608.98333799574
2017-07-16,POULTRY,146434.540098,155509.68426364602
2017-07-23,POULTRY,146275.829987,165084.20594520908
2017-07-30,POULTRY,143422.890001,145502.91722908616
2017-08-06,POULTRY,155350.152928,148329.14840806267
2017-08-13,POULTRY,132025.897936,142552.64928527828
2017-08-20,POULTRY,36184.218045999995,46012.79889943077
2013-04-07,PRODUCE,1535.0,105473.99660087575
2013-04-14,PRODUCE,1531.0,28603.753105528973
2013-04-21,PRODUCE,1359.0,30969.25144549008
2013-04-28,PRODUCE,1466.0,36885.8316950046
2013-05-05,PRODUCE,2030.0,36891.11266513105
2013-05-12,PRODUCE,4001.0,37219.51900356235
2013-05-19,PRODUCE,1427.0,38465.8452647067
2013-05-26,PRODUCE,2129.0,36464.050868704086
2013-06-02,PRODUCE,1424.0,36516.771325931695
